station_id,date,mean_temperature_c_raw,precipitation_mm_raw,snowfall_depth_cm_raw,ground_snow_depth_cm_raw,mean_temperature_c,precipitation_mm,snowfall_depth_cm,ground_snow_depth_cm,winter
s47612,2023-04-06,19.3,0.0,--,--,19.3,0.0,0.0,0.0,2022
s47612,2023-04-07,15.3,8.0,--,--,15.3,8.0,0.0,0.0,2022
s47612,2023-04-08,10.3,5.5,--,--,10.3,5.5,0.0,0.0,2022
s47612,2023-04-09,9.1,1.0,--,--,9.1,1.0,0.0,0.0,2022
s47612,2023-04-10,13.1,--,--,--,13.1,0.0,0.0,0.0,2022
s47612,2023-04-11,15.3,--,--,--,15.3,0.0,0.0,0.0,2022
s47612,2023-04-12,12.2,8.5,--,--,12.2,8.5,0.0,0.0,2022
s47612,2023-04-13,12.2,--,--,--,12.2,0.0,0.0,0.0,2022
s47612,2023-04-14,14.9,--,--,--,14.9,0.0,0.0,0.0,2022
s47612,2023-04-15,16.0,0.0,--,--,16.0,0.0,0.0,0.0,2022
s47612,2023-04-16,14.0,7.5,--,--,14.0,7.5,0.0,0.0,2022
s47612,2023-04-17,8.6,14.5,--,--,8.6,14.5,0.0,0.0,2022
s47612,2023-04-18,9.6,6.5,--,--,9.6,6.5,0.0,0.0,2022
s47612,2023-04-19,11.8,3.5,--,--,11.8,3.5,0.0,0.0,2022
s47612,2023-04-20,18.3,--,--,--,18.3,0.0,0.0,0.0,2022
s47612,2023-04-21,13.5,0.0,--,--,13.5,0.0,0.0,0.0,2022
s47612,2023-04-22,10.6,--,--,--,10.6,0.0,0.0,0.0,2022
s47612,2023-04-23,10.9,--,--,--,10.9,0.0,0.0,0.0,2022
s47612,2023-04-24,9.2,--,--,--,9.2,0.0,0.0,0.0,2022
s47612,2023-04-25,12.1,1.0,--,--,12.1,1.0,0.0,0.0,2022
s47612,2023-04-26,13.0,8.0,--,--,13.0,8.0,0.0,0.0,2022
s47612,2023-04-27,12.4,1.5,--,--,12.4,1.5,0.0,0.0,2022
s47612,2023-04-28,15.1,--,--,--,15.1,0.0,0.0,0.0,2022
s47612,2023-04-29,17.2,0.0,--,--,17.2,0.0,0.0,0.0,2022
s47612,2023-04-30,16.2,6.0,--,--,16.2,6.0,0.0,0.0,2022
s47612,2023-11-01,15.7,--,--,--,15.7,0.0,0.0,0.0,2023
s47612,2023-11-02,15.4,--,--,--,15.4,0.0,0.0,0.0,2023
s47612,2023-11-03,18.7,--,--,--,18.7,0.0,0.0,0.0,2023
s47612,2023-11-04,16.6,0.0,--,--,16.6,0.0,0.0,0.0,2023
s47612,2023-11-05,17.7,--,--,--,17.7,0.0,0.0,0.0,2023
s47612,2023-11-06,24.2,0.0,--,--,24.2,0.0,0.0,0.0,2023
s47612,2023-11-07,18.2,21.0,--,--,18.2,21.0,0.0,0.0,2023
s47612,2023-11-08,13.5,1.5,--,--,13.5,1.5,0.0,0.0,2023
s47612,2023-11-09,14.7,--,-- ),--,14.7,0.0,0.0,0.0,2023
s47612,2023-11-10,15.8,26.5,--,--,15.8,26.5,0.0,0.0,2023
s47612,2023-11-11,7.5,30.0,--,--,7.5,30.0,0.0,0.0,2023
s47612,2023-11-12,7.7,13.5,--,--,7.7,13.5,0.0,0.0,2023
s47612,2023-11-13,6.6,19.5,--,--,6.6,19.5,0.0,0.0,2023
s47612,2023-11-14,8.8,12.5,--,--,8.8,12.5,0.0,0.0,2023
s47612,2023-11-15,10.0,--,--,--,10.0,0.0,0.0,0.0,2023
s47612,2023-11-16,12.7,--,--,--,12.7,0.0,0.0,0.0,2023
s47612,2023-11-17,13.1,1.5,--,--,13.1,1.5,0.0,0.0,2023
s47612,2023-11-18,8.5,7.5,--,--,8.5,7.5,0.0,0.0,2023
s47612,2023-11-19,12.1,2.5,--,--,12.1,2.5,0.0,0.0,2023
s47612,2023-11-20,10.3,41.5,--,--,10.3,41.5,0.0,0.0,2023
s47612,2023-11-21,9.0,--,--,--,9.0,0.0,0.0,0.0,2023
s47612,2023-11-22,10.7,--,--,--,10.7,0.0,0.0,0.0,2023
s47612,2023-11-23,12.5,--,--,--,12.5,0.0,0.0,0.0,2023
s47612,2023-11-24,11.5,33.5,--,--,11.5,33.5,0.0,0.0,2023
s47612,2023-11-25,4.8,26.5,--,--,4.8,26.5,0.0,0.0,2023
s47612,2023-11-26,6.1,--,--,--,6.1,0.0,0.0,0.0,2023
s47612,2023-11-27,10.4,--,--,--,10.4,0.0,0.0,0.0,2023
s47612,2023-11-28,10.2,26.5,--,--,10.2,26.5,0.0,0.0,2023
s47612,2023-11-29,8.2,11.0,--,--,8.2,11.0,0.0,0.0,2023
s47612,2023-11-30,3.9,94.0,--,--,3.9,94.0,0.0,0.0,2023
s47612,2023-12-01,3.8,23.5,--,--,3.8,23.5,0.0,0.0,2023
s47612,2023-12-02,4.2,18.0,--,--,4.2,18.0,0.0,0.0,2023
s47612,2023-12-03,6.0,13.0,--,--,6.0,13.0,0.0,0.0,2023
s47612,2023-12-04,6.5,1.5,--,--,6.5,1.5,0.0,0.0,2023
s47612,2023-12-05,7.9,--,--,--,7.9,0.0,0.0,0.0,2023
s47612,2023-12-06,9.0,--,--,--,9.0,0.0,0.0,0.0,2023
s47612,2023-12-07,8.2,30.5,--,--,8.2,30.5,0.0,0.0,2023
s47612,2023-12-08,9.6,0.0,--,--,9.6,0.0,0.0,0.0,2023
s47612,2023-12-09,10.9,--,--,--,10.9,0.0,0.0,0.0,2023
s47612,2023-12-10,12.1,1.5,--,--,12.1,1.5,0.0,0.0,2023
s47612,2023-12-11,8.2,0.5,--,--,8.2,0.5,0.0,0.0,2023
s47612,2023-12-12,9.5,29.0,--,--,9.5,29.0,0.0,0.0,2023
s47612,2023-12-13,7.6,4.5,--,--,7.6,4.5,0.0,0.0,2023
s47612,2023-12-14,6.7,--,--,--,6.7,0.0,0.0,0.0,2023
s47612,2023-12-15,8.5,17.0,--,--,8.5,17.0,0.0,0.0,2023
s47612,2023-12-16,14.2,15.0,--,--,14.2,15.0,0.0,0.0,2023
s47612,2023-12-17,2.9,36.0,3,3,2.9,36.0,3.0,3.0,2023
s47612,2023-12-18,1.1,66.5,13,15,1.1,66.5,13.0,15.0,2023
s47612,2023-12-19,2.2,1.5,1,15,2.2,1.5,1.0,15.0,2023
s47612,2023-12-20,3.9,7.5,--,11,3.9,7.5,0.0,11.0,2023
s47612,2023-12-21,1.7,49.0,20,26,1.7,49.0,20.0,26.0,2023
s47612,2023-12-22,0.3,49.0,38,58,0.3,49.0,38.0,58.0,2023
s47612,2023-12-23,1.5,47.5,8,57,1.5,47.5,8.0,57.0,2023
s47612,2023-12-24,2.5,2.0,--,53,2.5,2.0,0.0,53.0,2023
s47612,2023-12-25,3.4,5.0,--,44,3.4,5.0,0.0,44.0,2023
s47612,2023-12-26,5.3,7.5,--,37,5.3,7.5,0.0,37.0,2023
s47612,2023-12-27,2.1,33.5,--,30,2.1,33.5,0.0,30.0,2023
s47612,2023-12-28,3.7,0.0,--,28,3.7,0.0,0.0,28.0,2023
s47612,2023-12-29,6.1,6.0,--,25,6.1,6.0,0.0,25.0,2023
s47612,2023-12-30,5.4,--,--,21,5.4,0.0,0.0,21.0,2023
s47612,2023-12-31,5.4,37.0,--,18,5.4,37.0,0.0,18.0,2023
s47612,2024-01-01,4.6,1.5,--,13,4.6,1.5,0.0,13.0,2023
s47612,2024-01-02,3.5,--,--,12,3.5,0.0,0.0,12.0,2023
s47612,2024-01-03,7.0,--,--,10,7.0,0.0,0.0,10.0,2023
s47612,2024-01-04,6.0,19.0,--,6,6.0,19.0,0.0,6.0,2023
s47612,2024-01-05,6.8,--,--,4,6.8,0.0,0.0,4.0,2023
s47612,2024-01-06,8.8,2.5,--,--,8.8,2.5,0.0,0.0,2023
s47612,2024-01-07,1.1,91.0,21,18,1.1,91.0,21.0,18.0,2023
s47612,2024-01-08,0.5,19.0,13,28,0.5,19.0,13.0,28.0,2023
s47612,2024-01-09,2.2,0.0,--,27,2.2,0.0,0.0,27.0,2023
s47612,2024-01-10,1.3,26.0,--,20,1.3,26.0,0.0,20.0,2023
s47612,2024-01-11,0.2,--,--,17,0.2,0.0,0.0,17.0,2023
s47612,2024-01-12,4.8,30.0,--,16,4.8,30.0,0.0,16.0,2023
s47612,2024-01-13,0.4,66.5,29,38,0.4,66.5,29.0,38.0,2023
s47612,2024-01-14,0.9,0.0,--,38,0.9,0.0,0.0,38.0,2023
s47612,2024-01-15,2.3,34.0,6,31,2.3,34.0,6.0,31.0,2023
s47612,2024-01-16,1.7,5.5,3,33,1.7,5.5,3.0,33.0,2023
s47612,2024-01-17,2.0,--,--,33,2.0,0.0,0.0,33.0,2023
s47612,2024-01-18,4.4,19.5,--,30,4.4,19.5,0.0,30.0,2023
s47612,2024-01-19,3.8,5.5,--,26,3.8,5.5,0.0,26.0,2023
s47612,2024-01-20,2.6,4.5,--,23,2.6,4.5,0.0,23.0,2023
s47612,2024-01-21,7.2,15.5,--,21,7.2,15.5,0.0,21.0,2023
s47612,2024-01-22,5.3,1.0,--,16,5.3,1.0,0.0,16.0,2023
s47612,2024-01-23,3.5,13.5,13,24,3.5,13.5,13.0,24.0,2023
s47612,2024-01-24,0.5,28.0,15,37,0.5,28.0,15.0,37.0,2023
s47612,2024-01-25,1.6,26.0,13,47,1.6,26.0,13.0,47.0,2023
s47612,2024-01-26,2.3,11.0,2,49,2.3,11.0,2.0,49.0,2023
s47612,2024-01-27,3.1,7.5,--,41,3.1,7.5,0.0,41.0,2023
s47612,2024-01-28,1.5,19.5,1,35,1.5,19.5,1.0,35.0,2023
s47612,2024-01-29,3.4,1.0,--,33,3.4,1.0,0.0,33.0,2023
s47612,2024-01-30,4.2,--,--,30,4.2,0.0,0.0,30.0,2023
s47612,2024-01-31,5.4,0.0,--,28,5.4,0.0,0.0,28.0,2023
s47612,2024-02-01,2.7,28.0,9,30,2.7,28.0,9.0,30.0,2023
s47612,2024-02-02,0.5,5.5,2,31,0.5,5.5,2.0,31.0,2023
s47612,2024-02-03,2.1,0.0,--,30,2.1,0.0,0.0,30.0,2023
s47612,2024-02-04,2.1,0.5,--,27,2.1,0.5,0.0,27.0,2023
s47612,2024-02-05,1.2,27.5,19,45,1.2,27.5,19.0,45.0,2023
s47612,2024-02-06,1.4,7.0,--,42,1.4,7.0,0.0,42.0,2023
s47612,2024-02-07,1.4,20.5,2,34,1.4,20.5,2.0,34.0,2023
s47612,2024-02-08,2.7,6.0,1,33,2.7,6.0,1.0,33.0,2023
s47612,2024-02-09,3.0,0.0,--,30,3.0,0.0,0.0,30.0,2023
s47612,2024-02-10,3.6,11.5,--,28,3.6,11.5,0.0,28.0,2023
s47612,2024-02-11,2.8,11.0,1,25,2.8,11.0,1.0,25.0,2023
s47612,2024-02-12,2.5,0.5,1,23,2.5,0.5,1.0,23.0,2023
s47612,2024-02-13,5.3,--,--,22,5.3,0.0,0.0,22.0,2023
s47612,2024-02-14,9.3,--,--,17,9.3,0.0,0.0,17.0,2023
s47612,2024-02-15,12.9,20.5,--,12,12.9,20.5,0.0,12.0,2023
s47612,2024-02-16,2.9,16.0,1,3,2.9,16.0,1.0,3.0,2023
s47612,2024-02-17,3.2,--,--,2,3.2,0.0,0.0,2.0,2023
s47612,2024-02-18,10.5,--,--,--,10.5,0.0,0.0,0.0,2023
s47612,2024-02-19,16.5,2.0,--,--,16.5,2.0,0.0,0.0,2023
s47612,2024-02-20,8.4,15.0,--,--,8.4,15.0,0.0,0.0,2023
s47612,2024-02-21,3.2,18.5,--,--,3.2,18.5,0.0,0.0,2023
s47612,2024-02-22,2.4,9.5,--,--,2.4,9.5,0.0,0.0,2023
s47612,2024-02-23,2.3,1.5,--,--,2.3,1.5,0.0,0.0,2023
s47612,2024-02-24,2.5,2.0,--,--,2.5,2.0,0.0,0.0,2023
s47612,2024-02-25,3.5,1.0,--,--,3.5,1.0,0.0,0.0,2023
s47612,2024-02-26,3.9,11.0,--,--,3.9,11.0,0.0,0.0,2023
s47612,2024-02-27,3.6,8.5,--,--,3.6,8.5,0.0,0.0,2023
s47612,2024-02-28,4.5,0.5,--,--,4.5,0.5,0.0,0.0,2023
s47612,2024-02-29,5.3,4.5,--,--,5.3,4.5,0.0,0.0,2023
s47612,2024-03-01,5.6,33.0,3,3,5.6,33.0,3.0,3.0,2023
s47612,2024-03-02,0.4,8.5,12,15,0.4,8.5,12.0,15.0,2023
s47612,2024-03-03,3.1,7.0,--,4,3.1,7.0,0.0,4.0,2023
s47612,2024-03-04,1.9,48.5,12,12,1.9,48.5,12.0,12.0,2023
s47612,2024-03-05,2.8,7.5,--,6,2.8,7.5,0.0,6.0,2023
s47612,2024-03-06,2.1,7.0,1,4,2.1,7.0,1.0,4.0,2023
s47612,2024-03-07,3.6,0.0,--,2,3.6,0.0,0.0,2.0,2023
s47612,2024-03-08,4.2,0.5,--,--,4.2,0.5,0.0,0.0,2023
s47612,2024-03-09,1.8,21.5,5,5,1.8,21.5,5.0,5.0,2023
s47612,2024-03-10,2.4,6.5,3,6,2.4,6.5,3.0,6.0,2023
s47612,2024-03-11,4.9,--,--,1,4.9,0.0,0.0,1.0,2023
s47612,2024-03-12,4.4,20.0,--,--,4.4,20.0,0.0,0.0,2023
s47612,2024-03-13,5.5,8.0,--,--,5.5,8.0,0.0,0.0,2023
s47612,2024-03-14,8.5,0.0,--,--,8.5,0.0,0.0,0.0,2023
s47612,2024-03-15,11.3,--,--,--,11.3,0.0,0.0,0.0,2023
s47612,2024-03-16,9.2,--,--,--,9.2,0.0,0.0,0.0,2023
s47612,2024-03-17,8.7,7.0,--,--,8.7,7.0,0.0,0.0,2023
s47612,2024-03-18,5.0,1.0,--,--,5.0,1.0,0.0,0.0,2023
s47612,2024-03-19,6.4,1.5,--,--,6.4,1.5,0.0,0.0,2023
s47612,2024-03-20,5.1,8.0,--,--,5.1,8.0,0.0,0.0,2023
s47612,2024-03-21,1.4,15.5,12,7,1.4,15.5,12.0,7.0,2023
s47612,2024-03-22,2.4,4.5,5,12,2.4,4.5,5.0,12.0,2023
s47612,2024-03-23,3.9,4.5,--,1,3.9,4.5,0.0,1.0,2023
s47612,2024-03-24,9.2,--,--,--,9.2,0.0,0.0,0.0,2023
s47612,2024-03-25,8.7,1.0,--,--,8.7,1.0,0.0,0.0,2023
s47612,2024-03-26,6.6,37.5,--,--,6.6,37.5,0.0,0.0,2023
s47612,2024-03-27,6.6,0.5,--,--,6.6,0.5,0.0,0.0,2023
s47612,2024-03-28,10.5,0.0,--,--,10.5,0.0,0.0,0.0,2023
s47612,2024-03-29,14.4,4.0,--,--,14.4,4.0,0.0,0.0,2023
s47612,2024-03-30,12.2,0.0,--,--,12.2,0.0,0.0,0.0,2023
s47612,2024-03-31,10.3,3.5,--,--,10.3,3.5,0.0,0.0,2023
s47612,2024-04-01,9.6,0.0,--,--,9.6,0.0,0.0,0.0,2023
s47612,2024-04-02,9.8,--,--,--,9.8,0.0,0.0,0.0,2023
s47612,2024-04-03,10.6,5.5,--,--,10.6,5.5,0.0,0.0,2023
s47612,2024-04-04,11.3,4.0,--,--,11.3,4.0,0.0,0.0,2023
s47612,2024-04-05,9.3,--,--,--,9.3,0.0,0.0,0.0,2023
s47612,2024-04-06,10.8,--,--,--,10.8,0.0,0.0,0.0,2023
s47612,2024-04-07,14.3,--,--,--,14.3,0.0,0.0,0.0,2023
s47612,2024-04-08,15.1,9.0,--,--,15.1,9.0,0.0,0.0,2023
s47612,2024-04-09,9.6,56.0,--,--,9.6,56.0,0.0,0.0,2023
s47612,2024-04-10,8.0,--,--,--,8.0,0.0,0.0,0.0,2023
s47612,2024-04-11,12.6,--,--,--,12.6,0.0,0.0,0.0,2023
s47612,2024-04-12,14.4,--,--,--,14.4,0.0,0.0,0.0,2023
s47612,2024-04-13,13.6,--,--,--,13.6,0.0,0.0,0.0,2023
s47612,2024-04-14,14.6,--,--,--,14.6,0.0,0.0,0.0,2023
s47612,2024-04-15,17.5,-- ),--,--,17.5,0.0,0.0,0.0,2023
s47612,2024-04-16,17.2,6.5,--,--,17.2,6.5,0.0,0.0,2023
s47612,2024-04-17,15.7,12.5,--,--,15.7,12.5,0.0,0.0,2023
s47612,2024-04-18,13.4,--,--,--,13.4,0.0,0.0,0.0,2023
s47612,2024-04-19,14.2,0.0,--,--,14.2,0.0,0.0,0.0,2023
s47612,2024-04-20,12.9,--,--,--,12.9,0.0,0.0,0.0,2023
s47612,2024-04-21,13.8,0.0,--,--,13.8,0.0,0.0,0.0,2023
s47612,2024-04-22,13.6,0.5,--,--,13.6,0.5,0.0,0.0,2023
s47612,2024-04-23,14.2,1.0,--,--,14.2,1.0,0.0,0.0,2023
s47612,2024-04-24,19.4,6.0,--,--,19.4,6.0,0.0,0.0,2023
s47612,2024-04-25,15.7,0.5,--,--,15.7,0.5,0.0,0.0,2023
s47612,2024-04-26,17.0,--,--,--,17.0,0.0,0.0,0.0,2023
s47612,2024-04-27,17.7,--,--,--,17.7,0.0,0.0,0.0,2023
s47612,2024-04-28,17.4,--,--,--,17.4,0.0,0.0,0.0,2023
s47612,2024-04-29,16.3,0.0,--,--,16.3,0.0,0.0,0.0,2023
s47612,2024-04-30,16.3,3.5,--,--,16.3,3.5,0.0,0.0,2023
